artist_name,track_name,artist_uri,track_uri
Imagine Dragons,Every Night,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:0CpQCN7nEz6tH6THwcJdzw
Imagine Dragons,Bleeding Out,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:0RchWnEHETINMAyrTrlBmo
Imagine Dragons,Nothing Left To Say / Rocks - Medley,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:1DirzC3jiBhwQ15rajeobq
Imagine Dragons,Round And Round,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:6pLhhL7EzoVWoyvyTBjqP6
Imagine Dragons,The River,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:2gSWEq3T6lfgxXjkb1s0QU
Imagine Dragons,America,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:44QumXzhfwNFjpG8SCVR9d
Miley Cyrus,Wrecking Ball,spotify:artist:5YGY8feqx7naU7z4HrwZM6,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE
OneRepublic,If I Lose Myself,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,spotify:track:5Zc3XI1rq7opdZUwFUdKCj
OneRepublic,If I Lose Myself - Alesso vs OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,spotify:track:3ScJy88F8KqGDfWu8XJhHx
Avicii,Wake Me Up - Radio Edit,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,spotify:track:6g1NlCpW7fgqDnWbCCDrHl
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",spotify:artist:73Np75Wv2tju61Eo9Zw4IR,spotify:track:0qcr5FMsEO85NAQjrlDRKo
Felxprod,The Wolf (feat. Thallie Ann Seenyen),spotify:artist:137lSdt6SM2D39PvuIqnDc,spotify:track:0BC20VuJfHePdiGPwlCVvK
American Authors,Best Day Of My Life,spotify:artist:0MlOPi3zIDMVrfA9R04Fe3,spotify:track:5j9iuo3tMmQIfnEEQOOjxh
Marina and the Diamonds,Primadonna,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:track:02b5L9jExmkRTdUTqXFzmR
Birdy,Words As Weapons (US Version),spotify:artist:2WX2uTcsvV5OnS0inACecP,spotify:track:7K4H981XtOLGZv3EmbAJpn
Anberlin,Stranger Ways,spotify:artist:5v61OSg53KaQxGMpErkBNp,spotify:track:6gcuPrdA3JSQe5teOHesOX
SAINTS OF VALORY,LONG TIME COMING,spotify:artist:7nOZKudJkpG5kbS5Ys3w6u,spotify:track:5L0RX0UyJxDSiIVb49l3FX
Gold Fields,Dark Again,spotify:artist:3kJeINOSExu0ctySTaMu6Q,spotify:track:41hTsiR0oMuacjU9621Gvt
Tiësto,Wasted,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,spotify:track:2CAK2t1reUgPK6OMgAMURB
Bastille,What Would You Do,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:track:5faaMYhs6QHvMEtvMrvuAe
Chris Brown,Questions,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:3ojTJaonfkL96iIWa47SU3
Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),spotify:artist:2wIVse2owClT7go1WT98tk,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI
Debbie Deb,Lookout Weekend,spotify:artist:2fpDcOSlkE5VVZdL6BEczL,spotify:track:0nA1wFwYTY1kQ5NOjqAwYe
Marc Anthony,Aguanile,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,spotify:track:0Bf3bLtRSlpXl5l5MuzZd6
Lisa Lisa & Cult Jam,Can You Feel the Beat,spotify:artist:1vgjN6nIPNKiiQGE9PtzTT,spotify:track:6ArFGc1tVxYEhmGreRYoAi
Mase,What You Want (feat. Total),spotify:artist:1wiBLzTI7z9RUwEpNPdFT6,spotify:track:6hxn98poTu1O4YZfafvC18
Kanye West,Black Skinhead,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:722tgOgdIbNe3BEyLnejw4
Rihanna,Where Have You Been,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,spotify:track:5WQQIDU3HRaMyPkob8mpFb
Faith Evans,Love Like This,spotify:artist:5NDMothbpdpq2xHqSjrrWn,spotify:track:7MQywXGHEev7JmwwIzMcao
Drake,Signs,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:5EnYT6F7wEcdege6mDHEfO
Johnny O.,Fantasy Girl,spotify:artist:6AmoPgHK7zpazPTVpYZVLJ,spotify:track:0NhOYBTarLBAK8HH6f3bnN
Nelly Furtado,Maneater,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,spotify:track:4wH4dJgrsxONID6KS2tDQM
Drake,"Hold On, We're Going Home",spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:6jdOi5U5LBzQrc4c1VT983
Kaskade,Beneath with Me (feat. Skylar Grey) - Kaskade's V.4,spotify:artist:6TQj5BFPooTa08A7pk8AQ1,spotify:track:3XNhUO3VysNZUGq3Z16SWZ
Rascal Flatts,Yours If You Want It,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,spotify:track:4D4xJ4LyDXBWIf9thFSMAJ
Luke Combs,Hurricane,spotify:artist:718COspgdWOnwOFpJHRZHS,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1
Sam Hunt,Body Like A Back Road,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:track:7mldq42yDuxiUNn08nvzHO
Hunter Hayes,Yesterday's Song,spotify:artist:7H6dkUChT5EoOQtUVMg4cN,spotify:track:6hOHH3nj5VI7IskIUic0WQ
Florida Georgia Line,May We All,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:track:498ZVInMGDkmmNVpSWqHiZ
Lady Antebellum,You Look Good,spotify:artist:32WkQRZEVKSzVAAYqukAEA,spotify:track:1dFLowBW25EaL2OC7eKEa2
David Fanning,First,spotify:artist:4EvpjRZNR6ZzxqYPwJ2FmH,spotify:track:3ouQpPzxZAdH0dQPw6NH8X
Brett Young,In Case You Didn't Know,spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,spotify:track:10M2Ex445zw585Ducldzkw
Mike Ryan,New Hometown,spotify:artist:026v3mvWdRvVdjL67VBySh,spotify:track:7BjHAdAqV8qeCgslEI460p
Walker Hayes,You Broke Up with Me,spotify:artist:7sKxqpSqbIzphAKAhrqvlf,spotify:track:6UsoV6X96Rox9mfxoz7SFy
Josh Turner,Never Had A Reason,spotify:artist:7vCtweS8UVAXTyau2j0rDT,spotify:track:5z5RJbZqDRYOgaMU6RetVk
Josh Turner,Deep South,spotify:artist:7vCtweS8UVAXTyau2j0rDT,spotify:track:0MVWxE7RIYMDt8JPC2vLNF
Brandon Ray,American Way,spotify:artist:7uOj7ISCtmaA0BctMszzAw,spotify:track:5FpAMGutRqSh77hJUDBWgN
Ryan Kinder,Close,spotify:artist:0GAapPTQR8KFJxrNZOKksy,spotify:track:6YKL9gCOH31W5fanjQTtqq
Jordan Rager,Now That I Know Your Name,spotify:artist:4XoYsecWoLIoV66HEbt365,spotify:track:06AVpLCcfRBHuDyQosPfR3
Dustin Lynch,Small Town Boy,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,spotify:track:2YMhrXQYKkm4kXLcXKKd5z
Kane Brown,What Ifs,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,spotify:track:7zVCrzzEJU7u24sbJPXA5W
Chris Bandi,Man Enough Now,spotify:artist:10I1X1Vygp2J6R4jP5gF10,spotify:track:7dygIA9peSq4AKBRF5pi8G
Easton Corbin,A Girl Like You,spotify:artist:070kGpqtESdDsLb3gdMIyx,spotify:track:3AsNVBJ7LHsltdu9490ZiS
Dan + Shay,When I Pray For You,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,spotify:track:16DRIwIBIgZdAgpp0vLh5q
Aaron Watson,Outta Style,spotify:artist:5BKzvAPtNXnt0LwzGvKOH3,spotify:track:0kMV2fsqzJmhGnqQgvt7MK
Josh Gracin,Nothin Like Us,spotify:artist:1456WwI15Lm9CktCzkLZvm,spotify:track:79I1s6rpI6QnDoi85QGNDE
Dylan Schneider,Grew up Slower,spotify:artist:5lRB3MAJfKzlt7dgYMHWgY,spotify:track:3KZveGArKgOsG6HoVZufnG
Granger Smith,Happens Like That,spotify:artist:4sTFGCigAQIUiEy8wSSQNF,spotify:track:11fWR3u9wjDMW4oVDbUbyT
Trea Landon,A Little Bit,spotify:artist:0uzF7KK6coJpJvOW6Vrv1H,spotify:track:787mPWgQzgRA3K2KV9yZqw
Thomas Rhett,Unforgettable,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ
Jon Pardi,Heartache On The Dance Floor,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,spotify:track:0w3Q14i073jLoew1hgJkwD
Devin Dawson,All On Me,spotify:artist:2ySHS7UojGu20XfUPaBlyu,spotify:track:2Nc8Imt04W3ZmcBF8dPQKc
Waterloo Revival,What Guy Wouldn't,spotify:artist:3dYdcyW7mhZYVDDkNvkd0c,spotify:track:5uNkbV9FVJXPdhuCmtgg0M
Kane Brown,Found You,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,spotify:track:4iLeL1aYGcQBsYcWIhXIUO
Chris Young,Holiday,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,spotify:track:0TZ7zhkR4ffP7m48Env7XG
Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",spotify:artist:6kXm2YCtdUOpRYNKeKhfue,spotify:track:0LtVx5vsq9nfpGsWgjUin6
Robbie Williams,Swing Supreme,spotify:artist:2HcwFjNelS49kFbfvMxQYw,spotify:track:7nayEFikyMxUhuDQnqD7X8
The Cooltrane Quartet,Summer Of '69,spotify:artist:3tFvFDca4inwWMY5vupFbX,spotify:track:3OvnH6D3HUbXo5ectS2ACh
Lianne La Havas,Midnight,spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,spotify:track:2YtCVNJbORhMnxTtIaj6fk
Janelle Monáe,57821 feat. Deep Cotton - Feat. Deep Cotton,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,spotify:track:6a930x0L0PmYQIu5itOU82
Lorde,Buzzcut Season,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,spotify:track:51QEyJI5M7uyd8DOh9tqQY
La Roux,Let Me Down Gently,spotify:artist:3K2zB87GZv1krx031en5VA,spotify:track:4h3mvydH0AX4z3MHxIWRJU
The Weeknd,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:5aAx2yezTd8zXrkmtKl66Z
FKA twigs,Closer,spotify:artist:6nB0iY1cjSY1KyhYyuIIKH,spotify:track:1GnI88Q9SjNJIUmvrWs4sC
Panda Bear,Tropic Of Cancer,spotify:artist:1R84VlXnFFULOsWWV8IrCQ,spotify:track:6kUs2GCl1LaGdkoBkzeKbR
Sufjan Stevens,Should Have Known Better,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,spotify:track:6bZBHeQVOVGLvAwnQKb6rC
BOY,Hotel,spotify:artist:7I7ObCLzhAnOchc4fCQiRX,spotify:track:1ttspkg1gcIs8S62NU4xOi
Simon & Garfunkel,America,spotify:artist:70cRZdQywnSFp9pnc2WTCE,spotify:track:6dfhF1BDGmhM69fnCb6wSC
Mitski,Your Best American Girl,spotify:artist:2uYWxilOVlUdk4oV9DvwqK,spotify:track:7CfwMm7x2HLQ1bllMosD9k
The Killers,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:track:7oK9VyNzrYvRFo7nQEYkWN
Foster The People,Waste,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,spotify:track:2UyWClHKt6fut3IpS2tJiR
Lorde,The Louvre,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,spotify:track:5r011NB07RHjABbuVGVIbd
"Earth, Wind & Fire",That's the Way of the World,spotify:artist:4QQgXkCYTt3BlENzhyNETg,spotify:track:4BNhasx75KbS10jHq3VZTz
Santigold,Rendezvous Girl,spotify:artist:6Jrxnp0JgqmeUX1veU591p,spotify:track:2KGyzDarkQlaiJMhpDK84b
The Killers,The Man,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:track:1zv2P1cwzIu997ujUYVxZA
Michael Jackson,Billie Jean,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:5ChkMS8OtdzJeqyybCc9R5
Blur,Girls And Boys,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw
Blondie,Heart Of Glass - Special Mix,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,spotify:track:6tP1NaAIoxSTzeFgCUO66V
Sky Ferreira,24 Hours,spotify:artist:7pyhre5oEEFMqcgMEvJY7q,spotify:track:2Y5AkPcCKN01ck6xDtOnoJ
Emily King,Sleepwalker,spotify:artist:6jlWj6y00bMQt8XoKuCjyZ,spotify:track:1M6omUPXNXAgDQh5f1k4oA
Beach House,She's So Lovely,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,spotify:track:7s5UpEtsbTnIwhRNw5G2sK
Taylor Swift,Style,spotify:artist:06HL4z0CvFAxyc27GXpf02,spotify:track:0ug5NqcwcFR2xrfTkc7k8e
Lana Del Rey,Young And Beautiful,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:track:2nMeu6UenVvwUktBCpLMK9
Kat Edmonson,Summertime,spotify:artist:6WxegST7d2jCYjq7SR8Bds,spotify:track:7hPTKT0j7mEn9lBKerFtit
Brandon Flowers,Can't Deny My Love,spotify:artist:18Zv2g2vUcEGqJf6WnjfXN,spotify:track:1hQ7QP3sFDVCJQEK3ul4ci
St. Vincent,Cheerleader,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:track:2Eg8N0qgB1wQ64TexXSOCu
José González,Killing For Love,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,spotify:track:5206FzVYsszAtY0PfLm9dp
BOY,Skin - Acoustic Version,spotify:artist:7I7ObCLzhAnOchc4fCQiRX,spotify:track:4uGOdAFauRDbSy1lImngox
Oh Wonder,Drive,spotify:artist:5cIc3SBFuBLVxJz58W2tU9,spotify:track:2kJqNHHGOzLNahukdvlDWN
Lorde,Sober,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,spotify:track:2mNbgyi0gori4b1rFSPgIb
Fall Out Boy,Fourth Of July,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,spotify:track:3CBWtVFHhxeaHVm4VverBG
Janelle Monáe,Cold War,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,spotify:track:5al9is1AQnaI3lTi20DUG6
Santigold,Disparate Youth,spotify:artist:6Jrxnp0JgqmeUX1veU591p,spotify:track:7d23MhPFE9eB3U8DPRirnL
Sia,Chandelier,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:track:4VrWlk8IQxevMvERoX08iC
Rihanna,Love On The Brain,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,spotify:track:2aksifNn5ph8igDOkPBA02
St. Beauty,Borders,spotify:artist:4j5EnP4t2lSKolLuQh1xvn,spotify:track:1qT4WewpOkOepuHixR5KzA
Bruno Mars,Talking To The Moon,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:161DnLWsx1i3u1JT05lzqU
A Fine Frenzy,Almost Lover,spotify:artist:5dTYaRzOn4rXGBLH052EeQ,spotify:track:3GSYWQNnSdovwC2H8HpziA
Simon & Garfunkel,"For Emily, Whenever I May Find Her",spotify:artist:70cRZdQywnSFp9pnc2WTCE,spotify:track:5Hp3iE6mv7aqfOOojBqUwi
BOY,We Were Here,spotify:artist:7I7ObCLzhAnOchc4fCQiRX,spotify:track:4ELvEIXSuvEEnq0ngsyzQs
St. Vincent,Los Ageless,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:track:2qTy3hGSbxoSenKmlKGHFw
Jason Mraz,I'm Yours,spotify:artist:4phGZZrJZRo4ElhRtViYdl,spotify:track:3S0OXQeoh0w6AY8WQVckRW
Lonestar,Amazed,spotify:artist:3qbnxnvUqR14MJ9g8QwZJK,spotify:track:68DcqqXKi0cRlbPlghUhsb
John Legend,All of Me,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,spotify:track:3uhBIQ7tv8j1FME8cFGEfG
Michael Bublé,Everything,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,spotify:track:4T6HLdP6OcAtqC6tGnQelG
Aerosmith,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,spotify:track:0c1gHntWjKD7QShC8s99sq
Lifehouse,You And Me,spotify:artist:5PokPZn11xzZXyXSfnvIM3,spotify:track:7L605WhF5EGf34ggj87yK6
Goldsound Karaoke,This I Promise You (Full Vocal Version) [in the Style of Ronan Keating],spotify:artist:4A4BDuc54Pgl2n3ZRVMD5n,spotify:track:2Xg9RhxtBWGaiMD4gI4dKI
Imagine Dragons,On Top Of The World,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:4eLSCSELtKxZwXnFbNLXT5
Jason Derulo,Marry Me,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,spotify:track:3ogtSrlbtiTamktbA0hw0E
Train,Marry Me,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,spotify:track:0VZ9xPNa6ROafP6GYYuv2S
Jason Mraz,The Woman I Love,spotify:artist:4phGZZrJZRo4ElhRtViYdl,spotify:track:0AYG9AcwqEeqgAw3OvshPC
Bryan Adams,(Everything I Do) I Do It For You,spotify:artist:3Z02hBLubJxuFJfhacLSDc,spotify:track:76qB2ZEZlEJAMqMqUjKusp
Bryan Adams,Have You Ever Really Loved A Woman?,spotify:artist:3Z02hBLubJxuFJfhacLSDc,spotify:track:3xjLAPMsYy32W9oFHsSsGl
Air Supply,All Out Of Love,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,spotify:track:524FcNstEG0iAHPNAgwXe7
Christina Perri,A Thousand Years (feat. Steve Kazee) - Part 2,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,spotify:track:7hn8Q8WAxFdL4aZ159GI7C
Clean Bandit,Rather Be (feat. Jess Glynne),spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:track:5HuqzFfq2ulY1iBAW5CxLe
James Blunt,You're Beautiful,spotify:artist:7KMqksf0UMdyA0UCf4R3ux,spotify:track:3vsNteZn6E5qBSSBO78W7b
Jason Mraz,Love Someone,spotify:artist:4phGZZrJZRo4ElhRtViYdl,spotify:track:4Bo6FwC7Oe9zywSZc6q7hO
Nickelback,Never Gonna Be Alone,spotify:artist:6deZN1bslXzeGvOLaLMOIF,spotify:track:7qXM4YjJAz6QTLg5gftm0r
Justin Timberlake,Mirrors,spotify:artist:31TPClRtHm23RisEBtV3X7,spotify:track:4rHZZAmHpZrA3iH5zx8frV
Jason Mraz,I Won't Give Up,spotify:artist:4phGZZrJZRo4ElhRtViYdl,spotify:track:53QF56cjZA9RTuuMZDrSA6
Jack Johnson,Better Together,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,spotify:track:2iXdwVdzA0KrI2Q0iZNJbX
Capital Cities,Safe And Sound,spotify:artist:4gwpcMTbLWtBUlOijbVpuu,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb
James Morrison,You Make It Real,spotify:artist:3LpLGlgRS1IKPPwElnpW35,spotify:track:1Yw6ViCo3tuufI0Hg4mzSU
Sam Smith,Latch - Acoustic,spotify:artist:2wY79sveU1sp5g7SokKOiI,spotify:track:4d75stQ2jRfq8lzaqhFFKs
Ed Sheeran,Thinking Out Loud,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:1Slwb6dOYkBlWal1PGtnNg
Maroon 5,Sugar,spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:494OU6M7NOf4ICYb4zWCf5
George Ezra,Budapest,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,spotify:track:7GJClzimvMSghjcrKxuf1M
Jack Johnson,"Sitting, Waiting, Wishing",spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,spotify:track:1dnXuEuApvuVqQCn0v9McL
Jack Johnson,Banana Pancakes,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,spotify:track:0BgbobvykXxEvxo2HhCuvM
John Mayer,Why Georgia,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:track:1c7UYTut2SBOPq64o2t0uN
Death Cab for Cutie,I Will Follow You Into The Dark,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ
Ingrid Michaelson,You and I,spotify:artist:2vm8GdHyrJh2O2MfbQFYG0,spotify:track:6zYqyOJuyXDOvWJwKkZ8tg
Ingrid Michaelson,Girls Chase Boys,spotify:artist:2vm8GdHyrJh2O2MfbQFYG0,spotify:track:5lRtoB4Gg2gpT1EjAWOui7
Sara Bareilles,Gravity,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,spotify:track:4oa14QBfWRDfJy2agySy0L
Sara Bareilles,I Choose You,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,spotify:track:7jJH8F3PHlNvxfqEAAfFDl
The Civil Wars,Poison & Wine,spotify:artist:6J7rw7NELJUCThPbAfyLIE,spotify:track:0Z9TbLIhMAXa8BSOiY6um6
Greg Laswell,Comes and Goes (In Waves),spotify:artist:2Mf99N2VcDEcVuocyBLhyC,spotify:track:2KhS0LVOw9ralhfbcIi7vL
Greg Laswell,Come Back Down - feat. Sara Bareilles,spotify:artist:2Mf99N2VcDEcVuocyBLhyC,spotify:track:4KgWwGrhtccvKkVq5LuY8a
Ray LaMontagne,Jolene,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,spotify:track:2fSIF8CJhoc9CJhF9vJDXp
The Avett Brothers,Murder in the City,spotify:artist:196lKsA13K3keVXMDFK66q,spotify:track:3h5AZDf5z7D18plaLtHTfi
The Avett Brothers,January Wedding,spotify:artist:196lKsA13K3keVXMDFK66q,spotify:track:4agZCOTdZDD4r33mPPDy8b
Sheppard,Let Me Down Easy,spotify:artist:6VxCmtR7S3yz4vnzsJqhSV,spotify:track:5nxThZozDXejc9b5F8MSmv
Sam Smith,I'm Not The Only One,spotify:artist:2wY79sveU1sp5g7SokKOiI,spotify:track:0fioLzGM8ngbD1w6fMmm45
Sam Smith,Lay Me Down,spotify:artist:2wY79sveU1sp5g7SokKOiI,spotify:track:64GRDrL1efgXclrhVCeuA0
Vance Joy,Riptide,spotify:artist:10exVja0key0uqUkk6LJRT,spotify:track:7yq4Qj7cqayVTp3FF9CWbm
John Mayer,XO,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:track:7cpCU3Denug5NGZsSpQl8v
Katy Perry,The One That Got Away - Acoustic,spotify:artist:6jJ0s89eD6GaHleKKya26X,spotify:track:5jx8tCxiO0uIbo2uNia23K
XIV,Yayo,spotify:artist:0OCTm8KE6XBZnFcdivxfZr,spotify:track:5I2hwwQYQECefM5amsOZIq
Sia,Elastic Heart - Piano Version,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:track:0udoMICxzaUbNUT8EVRq8B
Three Days Grace,Over and Over,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,spotify:track:50cltj4Bb1wwDnVwX8R1Ut
Three Days Grace,Last to Know,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,spotify:track:1o4Pf2GIMDCD7ifIM2yI77
Three Days Grace,Pain,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,spotify:track:33daQo3S8j2NcJstEHXwhQ
Panic! At The Disco,Impossible Year,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,spotify:track:5j9yOfRB2s6OMS1YwwYiMw
Get Scared,Sarcasm,spotify:artist:5r9uIJCoquVtEkCkvcn8Ez,spotify:track:40i81AcCCxiVEFUWElcjZC
will.i.am,Scream & Shout,spotify:artist:085pc2PYOi8bGKj0PNjekA,spotify:track:4DMPn1rEujpIJIvjy9HKV8
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),spotify:artist:5BcAKTbp20cv7tC5VqPFoC,spotify:track:3AYcyxEACnmE6d96RPubID
Kesha,Die Young,spotify:artist:6LqNN22kT3074XbTVUrhzX,spotify:track:5jPyymL6gQyJNMMnMX1IMx
Flo Rida,I Cry,spotify:artist:0jnsk9HBra6NMjO2oANoPY,spotify:track:3zrYNl1aMdFrQkcOjKVr5u
Kendrick Lamar,Swimming Pools (Drank),spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:6REbwUNlppTfcnV4d4ZoZi
Juicy J,Bandz A Make Her Dance,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,spotify:track:7EZPH9Px3gXlxD5KJDwtwc
T.I.,Ball (feat. Lil Wayne),spotify:artist:4OBJLual30L7gRl5UkeRcT,spotify:track:4XVfNwP88Hn9kSkXVnxj2S
Flo Rida,Whistle,spotify:artist:0jnsk9HBra6NMjO2oANoPY,spotify:track:3bC1ahPIYt1btJzSSEyyrF
Avicii,Levels - Radio Edit,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,spotify:track:5B03nSG8pLE48jh7kmasuL
Disco Trap,Project X Soundtrack- Pursuit of Happiness,spotify:artist:3G5eTVFOoFpZTqNhoMjbR8,spotify:track:6HEjSUtxIJFRXKrL20lhnt
Chingy,Right Thurr,spotify:artist:3s2wTjWxK8NOX09dmsvVOh,spotify:track:0l3GEbH3CviUytD6iX4wzg
T-Pain,Take Your Shirt Off,spotify:artist:3aQeKQSyrW4qWr35idm0cy,spotify:track:6BKtGdvO4IooVZdbF8bDyP
Lil Jon,The Anthem,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,spotify:track:2cZ5ACJfBj2uAXARdHpjAW
Mike Posner,Cooler Than Me - Single Mix,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,spotify:track:495O1Affo7AurEPQcvcr18
J-Kwon,Tipsy - Club Mix,spotify:artist:1Zz5UxfKSSqc6hpa3xJPCw,spotify:track:0jSMveIWvnhDIvzqN74Uc7
Far East Movement,Like A G6,spotify:artist:698hF4vcwHwPy8ltmXermq,spotify:track:5AyL2kgLtTWEu3qO3B9SqK
DJ Khaled,All I Do Is Win,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,spotify:track:6u5M4jPpYkoRV4vVHDQvkd
Swedish House Mafia,One (Your Name) [feat. Pharrell],spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:track:5EJcVJZBl6HTfSf6z4dC78
Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:7m47Go71qTMBs4kTH7U8F8
Chris Brown,Yeah 3x,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:track:1VMkVqDRA71jPHWGjbpmGO
Lil Jon,Outta Your Mind,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,spotify:track:1Oenqmtbzt331Pgv0ODfS2
Waka Flocka Flame,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,spotify:track:03tqyYWC9Um2ZqU0ZN849H
Lil Jon & The East Side Boyz,Get Low - Street,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,spotify:track:5KY7zgFeH2GWoL1zP9mME6
Three 6 Mafia,Lolli Lolli (Pop That Body) - Explicit Album Version,spotify:artist:26s8LSolLfCIY88ysQbIuT,spotify:track:1MsXh9Rl2RhscG7IaBhwU7
